,x,y
0,-0.575459539240136,1.0921812482885869
1,6.6140511789131216,-20.610085895597837
2,-12.065221037084084,23.475366068917882
3,15.592387522974112,4.411956894505687
4,12.121913637616599,-2.68790981001157
5,-16.418879414124575,-10.161875477598105
6,11.516629509938126,11.842950919861686
7,-16.27435120425461,15.773536503654489
8,14.48349635681874,6.067587542058543
9,18.168004279548033,2.088102023018772
10,3.766117969409357,21.81240905318167
11,-3.782610843122431,-19.654696627907807
12,15.370851384110132,-12.110592824136818
13,18.17139477113503,7.609402484898582
14,-11.128739647290445,-15.82816981905347
15,-2.0894448296249917,18.616397406737075
16,-17.38510964370381,1.7647207371413578
17,-19.34648327178922,10.666669116968638
18,-21.868881530630812,-6.939477324695976
19,15.051938140425518,-10.089325039563326
20,-1.3168094939968062,-17.04504182057697
21,-7.119434933056291,-0.3249124317738902
22,-10.724343624344561,8.60176543815361
23,-14.290753581334034,-4.769577082023446
24,2.378759590252272,21.147615226806362
25,5.789030944593606,14.253615369291667
26,-14.64114757013642,-6.868478760926822
27,-7.436877330925259,8.783789765927757
28,-17.485799962535513,4.743199262100863
29,10.541410166531458,1.8605064085087046
30,-20.097616453144838,-0.2100325293539993
31,13.909009915692506,-21.990445255508266
32,14.051238767571572,12.730525268495676
33,-8.779194695045238,5.776441823984404
34,-2.0968053140339094,-1.7884351890790144
35,7.301016105563387,9.649995833839737
36,-6.7401735254983555,22.2823310583582
37,10.831313837488812,-25.548016790046958
38,8.172748434133393,-20.67979751084154
39,-4.636789902059685,-15.126755807428035
40,11.782427787292946,15.814866865898074
41,-6.955137612921594,-14.166800093261232
42,2.5844295732798757,-21.263022123649897
43,5.423624727458848,-9.467378756862285
44,7.086336995555835,13.328389853941879
45,13.123392902834492,-7.955676452931208
46,-0.5754595392401364,1.0921812482885866
