,x,y
0,-0.8719704954580398,1.277386764214494
1,14.836538483275111,18.4507824399051
2,4.718956454155312,13.49804456314879
3,-18.396760962299034,-9.295200797274724
4,17.999879824889504,-9.039892770437032
5,-11.367771626803796,-16.647982955150027
6,6.798926026532069,9.128239830605319
7,18.145577992102254,8.580562160470018
8,-9.6461697627401,-16.518247904019127
9,7.695255581390846,13.976518116482461
10,16.434351280064753,-2.882915731990044
11,-3.5590700148365304,-6.467751629992098
12,-16.148380395689138,17.042122516653624
13,-22.83261590866187,0.5706768237495048
14,8.073665149549578,-9.168241748794935
15,-13.144253774059115,-20.486096678196024
16,19.713109101701612,-12.762125933754627
17,1.0969115036203385,19.292986004083684
18,-15.388200243181862,-18.037191774408996
19,7.7949658020606885,23.527373960586726
20,-16.364695608818952,-14.480539384048267
21,20.529053137755387,-5.467270580161939
22,-25.86658120962871,7.001813388710363
23,-21.265392004509067,0.5818327607599519
24,8.30316648358871,-14.901523377826656
25,15.534062083443557,9.25301347552797
26,-3.372998283452056,14.819044492317117
27,-11.254902470770904,-20.16235035686488
28,8.341467770193773,-6.525567290729112
29,-5.179399694050411,19.195439274566255
30,-2.7965963606325346,-9.602112368235431
31,18.454057018129728,6.023684411871929
32,18.207244357542567,-6.111087939582096
33,-13.144607297961155,0.014297812943809744
34,19.05338255934362,-7.306213020970105
35,18.246034665684224,10.594234685113355
36,-5.679579621775747,-19.45652808395886
37,-4.079922387108676,-8.438483961028252
38,-5.124766398036616,12.643322617674597
39,-16.624325703649916,5.490432933058027
40,-20.08897893773108,1.0587810383665563
41,5.935236655416063,21.43620879568332
42,1.5239810914637921,7.509972647186192
43,-7.42352721605752,-10.003661564546723
44,13.842551016925707,-7.793824232525419
45,-15.709896884484895,-7.96956261580611
46,12.953632097529914,0.910666529340528
47,7.379978376055682,-3.6089191859179577
48,7.010351215165782,1.2755162212578428
49,16.247178322584492,1.9466262226028892
50,9.31661407473946,12.714926392607973
51,-4.340883870990198,-10.603632587576872
52,-11.614421084747763,16.78120886009427
53,4.6126752831280085,-17.8943146289426
54,12.874982900369574,11.54211059742401
55,-0.43036597939632953,-15.376592673592954
56,16.261869154760227,-0.8491524525640565
57,-6.394616319818555,8.771344988159562
58,-13.172294568141911,12.341222965924182
59,9.300250776276739,15.027132659146377
60,-20.64735466627714,-4.395303448430845
61,1.6251758311528537,-19.27973678842944
62,-17.79941821559528,2.200538919476806
63,-21.670130897291436,3.7897450838949447
64,8.503255397465283,-11.736224239336792
65,1.8416936289357282,-10.637287090456327
66,-2.109590063249787,3.684808485764621
67,12.446795354340281,-18.044612624683662
68,-5.9080705949944,5.850571542075436
69,-9.02568365540225,16.90709062252247
70,-0.5331110166758439,5.9715120389470435
71,14.126871317366104,7.380236989656724
72,10.935471264520483,-4.9824058542667595
73,-16.865894342783182,7.593136877710383
74,-0.8719704954580392,1.277386764214496
