,x,y
0,1.0793269766989664,1.107854303586473
1,21.02473297020864,-10.88644226397425
2,14.165447828253335,-1.9508260577408951
3,-12.756177255413295,16.190172215136137
4,-5.293964444100513,-19.434234895218587
5,-18.5703928638465,7.843611856359602
6,10.294412155027386,-4.855419770016634
7,12.005948136120168,-16.085557899670953
8,-18.102098363690626,6.181852976041375
9,15.22415433286906,-4.773290381268481
10,0.4307523155066929,-16.679749267326763
11,-7.044737457344709,2.2069695634326374
12,13.50433953271893,19.205136362134546
13,-3.9648820380905585,22.49296789295471
14,-7.386705598418778,-9.7302811918609
15,-22.68441534128188,8.824339953968332
16,-8.602932569504166,-21.851045931468132
17,19.127810089733163,2.747650280506089
18,-20.728699131113736,11.509046273315699
19,24.605423808123156,-2.9785866677546635
20,-17.436054298817037,13.170931709284462
21,-1.2910146576297254,-21.2053389799179
22,1.7374344371237773,26.74110637764722
23,-3.643397426526119,20.95902941311132
24,-12.960841137335693,-11.091221758526004
25,12.147588588600653,-13.392593176754508
26,13.856886950829834,6.242446184900609
27,-21.992715379172605,7.036602652612234
28,-4.743361519252221,-9.46916938331666
29,17.788578829715057,8.88019310131279
30,-9.96588755648938,0.8385377440911529
31,9.560894046923035,-16.89455819034157
32,-2.3821304527946805,-19.057145315255987
33,-2.590546714315723,12.886830812646208
34,-3.385898509540815,-20.123319583412158
35,13.999604185910162,-15.785010933179647
36,-20.196145817008603,1.711691820875872
37,-9.07960966856287,2.326987998378992
38,11.377197150266703,7.52837624429948
39,2.0875260627913153,17.382628654891683
40,-2.942807654915393,19.900445175374276
41,22.187226898353916,-1.5700754603089557
42,7.663030934649737,-0.0057300565757647795
43,-11.27624732822865,5.294184488399961
44,-4.896390053427311,-15.112442717897995
45,-10.92440877082021,13.819274481485118
46,3.4594704982460738,-12.516248425199395
47,-2.0751928325140083,-7.948771589680081
48,2.6383283124242403,-6.618242450746412
49,5.127346881807488,-15.539299648805894
50,14.308975959347649,-6.612513531029941
51,-11.253546500421429,2.1537456800848784
52,14.147155270016205,14.709270518787266
53,-16.625555970153957,-8.06694176925481
54,13.864170983850812,-10.33265189769815
55,-15.156948748314424,-2.625036760116687
56,2.3900213890260407,-16.107616775412993
57,7.330374448161283,8.005845706522624
58,9.486648796098537,15.356432295748077
59,16.571995037401013,-6.138244477470105
60,-8.399366820608591,19.367047505477693
61,-18.575438196558505,-5.413172838524008
62,-1.3698879170693181,17.88256459010725
63,-0.5792841133896782,21.991388353824714
64,-9.818651708487996,-10.660176398721774
65,-10.061350989912645,-3.912875013973883
66,3.193804434909345,2.7979055086465543
67,-15.220430909687291,-15.775596935627064
68,4.563940854722609,6.950244145404486
69,14.783476475074808,12.196798479826732
70,5.747664079475366,1.7057866070763579
71,10.03308333921031,-12.384376293649565
72,-2.7167158159161366,-11.705972429724817
73,4.100732563781361,18.03602488558294
74,1.0793269766989655,1.1078543035864723
