,x,y
0,-1.2312101060262983,0.09060710259884647
1,20.983938778390666,-5.309906309181617
2,-26.302103488826827,2.204538140440994
3,4.519139844653234,15.561645792368063
4,8.701955138625477,8.856727871247779
5,-0.08043795813616203,-19.3089167186466
6,-3.9424703770918335,16.041979095425344
7,-22.000086544200112,-5.445609588614378
8,2.5274640006310234,15.498353409872944
9,7.854624451830018,16.514893214224223
10,-16.503977243124837,14.750785100045633
11,14.665405563168179,-13.621315958160663
12,18.41481910189157,6.619925244145866
13,3.1737155157633317,19.443022930600993
14,7.528030644845204,-17.8243459115235
15,-16.895933906892687,8.09112308682431
16,-10.707489975256948,-13.809580089362006
17,-19.296334385505006,-10.75761005097217
18,-5.7005196913978615,-22.224037767406344
19,16.53158417176899,7.42040435102067
20,13.758519925582233,-10.147401918648631
21,-3.4964273553778717,-6.210204427344616
22,-12.977306420206864,-4.5380719322893475
23,-3.526238005422508,-14.647148201508204
24,-16.675314642354383,13.221802217633362
25,-9.021485681415438,12.46040619524299
26,-1.9317520397861696,-16.056344136334538
27,-11.389908418655388,-1.6535604092927307
28,-13.28694334909568,-12.316817526109798
29,4.006994333533361,9.926093692163082
30,-10.469724327654406,-17.156396146649215
31,26.01958984389641,0.1456514153282011
32,-3.352409931718423,18.66185647116915
33,-9.550495216743325,-4.385291438969142
34,0.40586941190529235,-2.7258349358843743
35,-4.316699854092559,11.304359146507068
36,-22.469079334280515,6.089192481899833
37,27.40619607635938,-4.349592750680774
38,21.868877313229422,-4.024877623108013
39,10.372636794390214,-11.946799771645804
40,-7.1703156360220035,18.371792716178778
41,8.330204612402783,-13.404434771741775
42,19.40277481149206,-9.073409656505767
43,10.902909548324281,-0.41599992632961524
44,-7.549611315993262,13.072562656224738
45,13.700235428620577,6.915178533147886
46,-1.231210106026298,0.09060710259884665
